created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-01 00:50:43+00:00,"RT @AgentSaffron: It's been a horrible 2 months for Iran.

Top General Eliminated.

Protests

Earthquakes

Tanked economy

Now Coronavirus.…",BhagwaErwin,india,"Let the foundations of all works be Truth, Goodness and Beauty.

🪔Jai Siya Ram🪔",366,151,7630,False,"It's been a horrible 2 months for Iran.

Top General Eliminated.

Protests

Earthquakes

Tanked economy

Now Coronavirus.. 

Iran is crucial to many of India's strategic plans in the region."
2020-03-01 00:51:01+00:00,"RT @GOPChairwoman: “Since the early stages of the foreign outbreak, my administration has taken the most aggressive action in modern histor…",shahnirav60,maharashtra india,यदा यदा हि धर्मस्य ग्लानिर्भव- ति भारत । अभ्युत्थान- मधर्मस्य तदात्मानं सृजाम्यहम्-॥,156,329,19546,False,"“Since the early stages of the foreign outbreak, my administration has taken the most aggressive action in modern history to confront the spread of [coronavirus].”

@realDonaldTrump imposed travel restrictions a month ago, and everyone now agrees it was the right thing to do. https://t.co/MheWinU1yX"
2020-03-01 00:51:12+00:00,"RT @UnSubtleDesi: Don’t need sermons from someone who “makes a case for Pakistan”. Please go back to Londonistan and submit to Sharia, whic…",naradeshpande,bengaluru india,"Cricketers and Commentators Sports News, TV and Scores Breaking News Government and Politics Politicians and Pol Parties",153,217,21369,False,"Don’t need sermons from someone who “makes a case for Pakistan”. Please go back to Londonistan and submit to Sharia, which you might have gotten used to shunting between Londonistan and Pakistan. 

(All info per his own bio. He sports his stupidity rather proudly) https://t.co/r7PD5aTHKk"
2020-03-01 00:51:16+00:00,RT @allkpop: [User Content] TWICE's Tzuyu Unfairly Criticized by Chinese Netizens after Donating to Korea &amp; China to Help in Coronavirus Ou…,notuwicunolifeu,chennai india,normal girl.proud once. twice are my life. Sana is the loml. Mina always wrecks my heart. ot9 forever,421,97,93537,False,"[User Content] TWICE's Tzuyu Unfairly Criticized by Chinese Netizens after Donating to Korea &amp; China to Help in Coronavirus Outbreak
https://t.co/uqIEHGeKkf"
2020-03-01 00:51:46+00:00,"RT @UnSubtleDesi: Don’t need sermons from someone who “makes a case for Pakistan”. Please go back to Londonistan and submit to Sharia, whic…",packvirtual,goa india,Always RIGHT!,17,216,933,False,"Don’t need sermons from someone who “makes a case for Pakistan”. Please go back to Londonistan and submit to Sharia, which you might have gotten used to shunting between Londonistan and Pakistan. 

(All info per his own bio. He sports his stupidity rather proudly) https://t.co/r7PD5aTHKk"
2020-03-01 00:52:10+00:00,"‘Taken most aggressive actions to confront #coronavirus’: US President @realDonaldTrump  

https://t.co/lBFCl7Kus4 https://t.co/GeMpCbo6TO",htTweets,india,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,7575465,126,739723,True,
2020-03-01 00:52:25+00:00,RT @CTV_AvisFavaro: Two cases of coronavirus found in Washington nursing home. This is a concerning development as the elderly are a high r…,Amrita_Dutt,india,"Global Citizen
Humanist
I am What I am",2877,2814,350101,False,Two cases of coronavirus found in Washington nursing home. This is a concerning development as the elderly are a high risk group #covid19 https://t.co/P02pwaLIdQ
2020-03-01 00:52:58+00:00,"RT @ColorfulMorocco: 👇 #Like ❤ #Retweet ♻ #Follow &amp; #IFollowBack #ifb 🙌
⭐#colorfulmorocco #colorsofmorocco #morocco #maroc #ummahneedskhila…",ManuMfc11,kasaragod india,"When  you  strike  at  a  KING,
 you  must  KilL  him 😈

Die Hard Fan Of #Lalettan ❤",290,373,9221,False,"👇 #Like ❤ #Retweet ♻ #Follow &amp; #IFollowBack #ifb 🙌
⭐#colorfulmorocco #colorsofmorocco #morocco #maroc #ummahneedskhilafah #bbb20 #alwayswithyoushehnaaz #coronavirus #monthofmarakkarsupremacy #btsarmy 
Check out #IG ➡https://t.co/cug4ASSMY8 https://t.co/USvDxBU42I"
2020-03-01 00:53:23+00:00,"RT @DanRather: Pres. Trump calls coronavirus Dems ""new hoax"" at a cheering rally. I wonder how they'd view the ""hoax"" if they found out som…",petefds,goa india,,46,238,6295,False,"Pres. Trump calls coronavirus Dems ""new hoax"" at a cheering rally. I wonder how they'd view the ""hoax"" if they found out somebody in the crowd was sick with the deadly disease. I say this with sadness. We need our government to lead, or at least get out of the way of the truth."
2020-03-01 00:53:31+00:00,Somebody check their horoscope man. https://t.co/AYum2dPri4,CaptainMeowMori,kolkata india,cannibal eats trads for dinner,787,3259,63165,False,
2020-03-01 00:53:32+00:00,RT @TulsiGabbard: .@realDonaldTrump I believe you like to get rid of red tape. It’s time to break through bureaucracy of agencies like CDC…,RahulKu05168804,new delhi india,only Hindutva is way of my Life 🚩,832,1016,52476,False,".@realDonaldTrump I believe you like to get rid of red tape. It’s time to break through bureaucracy of agencies like CDC &amp; FDA so anyone w/ symptoms can get tested for Coronavirus. These tests must immediately be made available at Dr.’s offices, hospitals, airports, schools, etc. https://t.co/fz6y73AE3B"
2020-03-01 00:53:48+00:00,RT @PTI_News: Indian envoy to Iran Gaddam Dharmendra says authorities are working to facilitate return of Indians who wish to go back home…,ketan_langaliya,gujarat india,"Bhartaiya (India First) / Rashtravdi / Hindu / 

supporter of #Modiji, #BJP, New India, Digital  India, Transforming India.",1000,301,144543,False,Indian envoy to Iran Gaddam Dharmendra says authorities are working to facilitate return of Indians who wish to go back home in the wake of coronavirus outbreak
2020-03-01 00:53:49+00:00,RT @PaulOak69938612: @DVATW Same with the BS in the Western media about the Uyghurs in China. The Chinese are protecting themselves against…,ajaypshetty,bengaluru india,HAR HAR MAHADEV 🔱 JAI BHAVANI 🚩 JAI SHRI RAM,2643,4004,168006,False,@DVATW Same with the BS in the Western media about the Uyghurs in China. The Chinese are protecting themselves against terrorism and separatism financed by the Arab regimes and the Turks. The Hindus in India and the Han in China are just doing what we should be doing in the West.
2020-03-01 00:53:50+00:00,@KraksTV Corona it’s you they are talking to,kooljay007,chandigarh india,"FcBarcelona,Portrait Artist,TechGuy, I’m 100% Charismatic🕊",296,649,965,False,
2020-03-01 00:59:38+00:00,"RT @CDCgov: Reports of community spread of #COVID19 in California, Oregon &amp; Washington raise concern about the immediate threat for COVID-1…",SureshBza,india,I do not recommend any thing to any one. This was what i saw or what i feel. #NSE,404,948,6956,False,"Reports of community spread of #COVID19 in California, Oregon &amp; Washington raise concern about the immediate threat for COVID-19 for certain communities in the US. However, most people in the U.S. have little immediate risk of exposure to the virus. https://t.co/gYHI0wblwj"
2020-03-01 00:59:30+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,samarsingla,chandigarh india,runs @jugnoose @jungleworks1,3240,829,2040,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 00:59:14+00:00,Update on COVID-19 | Evacuation of 124 persons from Japan and 112 persons from Wuhan - https://t.co/Q5d5jLCrzU https://t.co/p3zBFtxsJc,INDBureaucracy,gurgaon india,"https://t.co/ZqEmsbJbxf Top Updated News Portal for Indian Bureaucracy, Government News, PSUs, Railways, Banking & Defence. followed by 76K on FB, 25K on LinkedIn",9158,1787,52218,False,
2020-03-01 00:58:16+00:00,India starts hunt for alternatives to China to source over 1k items https://t.co/bZuRJiBVAf via @timesofindia,Nathealings,delhi india,"# He has the most, who is content with the least - Buddha,   
# Healing with Smiles and Emotional Therapy.",7357,4064,172015,False,
2020-03-01 00:58:03+00:00,"RT @PDChina: #LATEST on #COVID19 outbreak in China, as of Feb 29: 

- 79,824 confirmed cases in Chinese mainland 
- 2,870 deaths 
- 41,625…",AbhayVarn,bihar new delhi india,"Certified Research Analyst & Investment Adviser -SEBI, Telegram - https://t.co/LxKzbpcUIT",179,319,8971,False,"#LATEST on #COVID19 outbreak in China, as of Feb 29: 

- 79,824 confirmed cases in Chinese mainland 
- 2,870 deaths 
- 41,625 discharged from hospital https://t.co/X07LARlCAG"
2020-03-01 00:58:01+00:00,Coronavirus | WHO Upgrades Global Virus Spread Risk to ‘Very High’: Coronavirus | WHO… https://t.co/Edhq9w1MAB,manatelugumovie,india,One Stop for Film and Political News entertainment,4406,39,215634,False,
2020-03-01 00:57:54+00:00,COVID-19: WHO recommends 10 basic preventive measures https://t.co/ZCMUb7wIOY via @http://www.twitter.com/sarkaritel,Mumbaikhabar9,mumbai maharashtra india,"LATEST BREAKING NEWS, as it happens. #social #political #economic #educational #cultural events #bollywood #crime #local train #markets in #Mumbai #Maharashtra",13618,486,33619,False,
2020-03-01 00:57:46+00:00,"RT @nytopinion: In 1918, people were collapsing and dying everywhere from a Spanish flu pandemic, @NickKristof writes. At least 50 million…",anshsharma,india,Love | Passion | Life | Sarcastic | Scorpio | Music | Coffee | Not Highly Educated. | Autodidact | Gamer | co-creator | it's always better when we are together.,796,684,148541,False,"In 1918, people were collapsing and dying everywhere from a Spanish flu pandemic, @NickKristof writes. At least 50 million people died worldwide and public experts have called for preparations for another “big one.” Could the coronavirus be it? https://t.co/FCsx22Anie"
2020-03-01 00:57:35+00:00,RT @TravelGov: Updated #Italy Travel Advisory - Level 3 - Reconsider travel to Italy due to a recent outbreak of COVID-19. Do not travel to…,_romilkapoor_,pune india,#InvestmentBanking ° #PersonalFinance ° #PrivateWealthManagement ° #RiskManagement ° #AIF ° #MutualFunds ° Indian ° Founder #VMAXIMO,561,2414,20706,False,Updated #Italy Travel Advisory - Level 3 - Reconsider travel to Italy due to a recent outbreak of COVID-19. Do not travel to Lombardy and Veneto due to the level of community transmission of the virus and imposition of local quarantine procedures. https://t.co/up5UL3qiiA https://t.co/3MniYG5JUr
2020-03-01 00:57:22+00:00,"RT @thefader: .@BTS_twt fans donate concert refunds to coronavirus aid efforts.

https://t.co/JgTm8iuQ2F https://t.co/HC2ilWRZKT",Neelimanaag_BTS,india,"Although youth can be beautiful, it can be short and wander off ;like a shadow, it has a reckless danger to it -Kim Namjoon ( @BTS_twt )

Proud #BTS ARMY 💜💜",164,296,30119,False,".@BTS_twt fans donate concert refunds to coronavirus aid efforts.

https://t.co/JgTm8iuQ2F https://t.co/HC2ilWRZKT"
2020-03-01 00:57:08+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,sachanuj,new delhi india,"Nammo Buddhay 🙂
कर्म के फल से कोई नहीं बच सकता है।",375,678,38103,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 00:56:40+00:00,"RT @spinesurgeon: #CoronaVirus affects

#Airlines and allied Businesses
#Hotels and allied Businesses
#Tourism and allied Businesses, espec…",manopreeya,chennai india,Simple soul! Simple life 💟 Outrageous @ times looking at the pity state 🙃🙃of politics in my country India 😈 Awaiting a game change🙇‍♀️,111,696,1412,False,"#CoronaVirus affects

#Airlines and allied Businesses
#Hotels and allied Businesses
#Tourism and allied Businesses, especially informal sectors
&amp;
#Lungs"
2020-03-01 00:56:40+00:00,"RT @allkpop: JYP Entertainment donates over $416K for coronavirus relief efforts
https://t.co/FeDEExkCSt https://t.co/ajvujYHzE5",notuwicunolifeu,chennai india,normal girl.proud once. twice are my life. Sana is the loml. Mina always wrecks my heart. ot9 forever,421,97,93537,False,"JYP Entertainment donates over $416K for coronavirus relief efforts
https://t.co/FeDEExkCSt https://t.co/ajvujYHzE5"
2020-03-01 00:56:40+00:00,"RT @TheZaiduLeaks: China announced they will send us 100,000 ducks to fight locust swarm.

Meanwhile How to cook duck Biryani is now trendi…",neeran,pune india,"Technologist, Cricket fanatic, Book lover, News junkie, and co-founder of CricInfo way back when...",1379,59,16037,False,"China announced they will send us 100,000 ducks to fight locust swarm.

Meanwhile How to cook duck Biryani is now trending on Pakistan YouTube."
2020-03-01 00:56:08+00:00,RT @prasannavishy: A study by 4 Chinese economist with hard to fake data points establish that China has been overstating its true GDP by n…,sachanuj,new delhi india,"Nammo Buddhay 🙂
कर्म के फल से कोई नहीं बच सकता है।",375,678,38089,False,"A study by 4 Chinese economist with hard to fake data points establish that China has been overstating its true GDP by nearly 20%.
China has been over-reporting its growth rate by an average of 1.7 percentage points every year.https://t.co/KJGIvG6hV1"
2020-03-01 00:55:48+00:00,First US Death From Coronavirus Confirmed In Washington State: Official - https://t.co/VRQAxsyKpn,TrendingAtoZ,hyderabad india,India's best online News magazine which is providing News minute to minute.,171,582,249573,False,
2020-03-01 00:55:42+00:00,"RT @TimesNow: Report: Japan sporting events at empty stadiums amid virus outbreak.

https://t.co/uhWH6bbh8x",theJatinGupta01,meerut india,"Follower of Sri Sri 
@srisri
@Theashwaniarora, @Thesiddharthkar, @Gaurav4aol 
True hospitality consists of giving the best of yourself to our guest
(8267995814)",65,201,3256,False,"Report: Japan sporting events at empty stadiums amid virus outbreak.

https://t.co/uhWH6bbh8x"
2020-03-01 00:55:39+00:00,"RT @htTweets: ‘Taken most aggressive actions to confront #coronavirus’: US President @realDonaldTrump  

https://t.co/lBFCl7Kus4 https://t.…",praveen_ud,mumbai india,Ｆｏｒ ａ ｂｅｔｔｅｒ ｓｏｃｉｅｔｙ,309,561,15133,False,"‘Taken most aggressive actions to confront #coronavirus’: US President @realDonaldTrump  

https://t.co/lBFCl7Kus4 https://t.co/GeMpCbo6TO"
2020-03-01 00:55:18+00:00,"RT @KarenFlemingPhD: PSA for non-science folks: Wonder why everyone is emphasizing hand washing? Sounds banal, but soap really IS an amazin…",pii_ke,delhi india,Whim.,297,277,24539,False,"PSA for non-science folks: Wonder why everyone is emphasizing hand washing? Sounds banal, but soap really IS an amazing weapon that we all have in our homes. This is because coronavirus is an ""enveloped"" virus, which means that it has an outer lipid membrane layer. 
1/3"
2020-03-01 00:55:18+00:00,RT @spectatorindex: BREAKING: Iranian member of parliament has died of a coronavirus infection,dk12bm,mumbai india,"Interested in: Man & his struggle to Perfection (Philosophy) through People (politics), Society (Sociology), Behaviour (Psychology), Eco, Sci & SPIRITUALITY.",397,460,150462,False,BREAKING: Iranian member of parliament has died of a coronavirus infection
2020-03-01 00:54:55+00:00,China official PMIs February: Manufacturing 35.7 (expected 45.0) Non-manufacturing 29.6 (expected 51.0) https://t.co/TtrwHavzdR https://t.co/K3sLopZUY7,Iamanirudhsethi,gujarat india,"Global Financial Analyst  - Motivator Ph.D -Human Psychology Trading Coach ,Author of 7 Books ,Trading and Analysis since 1992 
https://t.co/pduKeJ9hUc…",31578,1588,47639,False,
2020-03-01 00:54:28+00:00,"F.D.A. Expands Coronavirus Testing in the United States https://t.co/Iit9yxFzjL 
By BY KNVUL SHEIKH from NYT Health https://t.co/4T9iun4bEv
NYT https://t.co/halT9CNe24",VaradeNitin,raipur chhattisgarh india,"Live in Raipur, Chhattisgarh - India. I am post Graduate [M.A. (Economics)] 
Self Employ (Graphic Designer) DTP Job work. Music & singing is my great hobby",1007,1041,14475,False,
2020-03-01 00:54:04+00:00,"RT @CNNnews18: #CoronavirusOutbreak | Having previously recommended that people avoid shaking hands, the minister said they should also cut…",HirenMParekh,vadodara gujarat india,"Follow Me For All type News 1 Twitter Account, Proud Indian, Proud Gujarati, Proud Vadodarian. Like Follow Subscribed : Facebook Twitter YouTube : @HirenMParekh",654,1837,225670,False,"#CoronavirusOutbreak | Having previously recommended that people avoid shaking hands, the minister said they should also cut back on la bise, the custom in France and elsewhere in Europe of giving greetings with kisses, or air kisses, on the cheeks.

https://t.co/Az6Wxoerk9"
2020-03-01 00:52:18+00:00,#Health is linked to  #environment. But also to #globalbusiness. What goes up comes down....this time crashing.  https://t.co/ZURKmrj7lY,rajendrashende,france india italy scotland,"Former United Nations Diplomat, IIT alumni , technology and policy advisor to 147 developing countries on sustainable development, Chairman-TERRE Policy Centre",1635,1668,3087,False,
2020-03-01 00:52:11+00:00,"Corona virus update .

Italy Korea and Iran all three are badly infected now....",NationalistVoi3,india,"Bharat is the greatest Land and Sanatan is the  oldest civilization .

Join to restore the Ramya Rajya .
The pride of humanity . Stay blessed.",479,505,3832,False,
2020-03-01 00:49:00+00:00,"RT @JonErlichman: Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s…",thesanjaydutt,delhi india,General Gyan! No comment of mine is a buy or sell recommendation. Tweets are just general commentary. Trade/Invest after taking professional advise.,5835,717,5602,False,"Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s
Expedia
FedEx
General Mills
Hasbro
Hilton
HP
Hyatt
Lululemon
Marriott
Mastercard
Microsoft
Nike
PayPal
P&amp;G
Royal Caribbean
Starbucks
Toyota
United
UPS
Walmart"
2020-03-01 00:47:00+00:00,"#CoronavirusOutbreak | Having previously recommended that people avoid shaking hands, the minister said they should also cut back on la bise, the custom in France and elsewhere in Europe of giving greetings with kisses, or air kisses, on the cheeks.

https://t.co/Az6Wxoerk9",CNNnews18,india,"Lightning fast alerts, #BreakingNews from India and the world.",4484775,425,792169,True,
2020-03-01 00:46:50+00:00,"RT @slickenteur: America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diploma…",AnirbanMisra1,west bengal india,"Nationalist Hindu , Supporter of egalitarian approach to every aspect of society (Have great regard to Modern Socialism) ...",1569,4449,13557,False,"America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diplomats — open the floodgates of lateral entries @narendramodi"
2020-03-01 00:46:29+00:00,"RT @DrTedros: On 28 February, @WHO raised the risk assessment for the #COVID19 outbreak 
to “very high” globally, based on the spread of th…",iGauravMishraa,india,Left- and right-wing are pretty meaningless labels. It's better to just take an issue-by-issue approach.,257,1039,13941,False,"On 28 February, @WHO raised the risk assessment for the #COVID19 outbreak 
to “very high” globally, based on the spread of the new #coronavirus &amp; countries’ capacity to respond.
The risk within #China remained unchanged as ""very high."""
2020-03-01 00:46:16+00:00,"RT @paulg: ""In the past week, Covid-19 has started behaving a lot like the once-in-a-century pathogen we’ve been worried about. I hope it’s…",yashchoukse1195,jabalpur india,,29,80,108,False,"""In the past week, Covid-19 has started behaving a lot like the once-in-a-century pathogen we’ve been worried about. I hope it’s not that bad, but we should assume it will be until we know otherwise.""

— Bill Gates

https://t.co/WOZYhGETcK"
2020-03-01 00:45:52+00:00,RT @ananthkrishnan: This is fantastic! One thing that’s left such a deep impression is the incredible sense of humour of so many people in…,hari_khurda,bhubaneshwar india,Always add something to life,5,42,846,False,This is fantastic! One thing that’s left such a deep impression is the incredible sense of humour of so many people in China throughout this time of difficulty h/t @RudyakMarina https://t.co/vaumgTtIZC
2020-03-01 00:44:39+00:00,"RT @PeterSweden7: Corona virus Europe update.

🇮🇹: 1140
🇫🇷: 100
🇩🇪: 79
🇪🇸: 45
🇬🇧: 23
🇨🇭: 18
🇳🇴: 15
🇸🇪: 13
🇭🇷: 6
🇳🇱: 6
🇬🇷: 4
🇫🇮: 3
🇷🇴: 3
🇩🇰:…",NationalistDP,ahmedabad india,"#JaiHind #Bharat #Bhagwa #Hindu #Hinduism
#India #IndiaFirst #DoGoodInfectOthers #DevalQuotes  #ScornedHumor #FatFunnyLife #MemesByDeval",244,522,7819,False,"Corona virus Europe update.

🇮🇹: 1140
🇫🇷: 100
🇩🇪: 79
🇪🇸: 45
🇬🇧: 23
🇨🇭: 18
🇳🇴: 15
🇸🇪: 13
🇭🇷: 6
🇳🇱: 6
🇬🇷: 4
🇫🇮: 3
🇷🇴: 3
🇩🇰: 3
🇬🇪: 3
🇪🇪: 1
🇧🇪: 1
🇲🇰: 1
🇸🇲: 1
🇱🇹: 1
🇧🇾: 1
🇮🇸: 1
🇲🇨: 1
🇱🇺: 1
🇨🇮: 1"
2020-03-01 00:44:26+00:00,"RT @NorbertElekes: Coronavirus update, February 29:

- S Korea: 813 new cases
- China: 573 new cases
- Italy: 239 new cases
- Iran: 205 new…",HectorBarbosssa,rajasthan india,Freelancer | Front End Programmer  | Digital Marketing - SEO & SMM | Gamer | Mother | Coffee is Love Biryani is BAE,627,1410,37034,False,"Coronavirus update, February 29:

- S Korea: 813 new cases
- China: 573 new cases
- Italy: 239 new cases
- Iran: 205 new cases
- France: 43 new cases
- Spain: 25 new cases
- Norway: 9 new cases
- Japan: 8 new cases
- USA: 6 new cases"
2020-03-01 00:44:27+00:00,"RT @Megha18455035: #NoMeat_NoCoronaVirus
#GodMorningSaturday
Eating meat is prohibited in all dharmas holly scriptures।
Its heinous sin।
so…",RameshD90195701,jaipur india,आदिराम कविर्देव है।,206,86,11787,False,"#NoMeat_NoCoronaVirus
#GodMorningSaturday
Eating meat is prohibited in all dharmas holly scriptures।
Its heinous sin।
so say no to meat
and stop Corona virus"" https://t.co/4ZBgOdVgGz"
2020-03-01 00:44:16+00:00,RT @SkyNews: NASA images show coronavirus shutdown has cleared China pollution https://t.co/23rcrsy1PW,sylvkay111,bengaluru india,Living vicariously through myself | Cisco Certified Associate | #WebDeveloper👨🏽‍💻 | 🇳🇬🇮🇳,795,610,85665,False,NASA images show coronavirus shutdown has cleared China pollution https://t.co/23rcrsy1PW
2020-03-01 00:44:06+00:00,"RT @TGMetsFan98: 2020 launch statistics through February.

The United States has a 2 launch lead over China. We're still waiting for ISRO's…",UtpalGautam5,india,"""Sky is not the limit when there are footprints on the Moon"".
..🇮🇳🇮🇳🇮🇳...I want an India which will lead the world in space and computer science.",126,456,1801,False,"2020 launch statistics through February.

The United States has a 2 launch lead over China. We're still waiting for ISRO's 2020 campaign to get underway. Starlink is likely to ensure Falcon 9 launches the most this year. https://t.co/9Ipf6gDlPV"
2020-03-01 00:44:00+00:00,RT @airnewsalerts: #SaudiArabia’s Ministry of Tourism announces that it has temporarily stopped issuing tourist visas to people in certain…,satyamtiwari777,lucknow india,#IMSatyam9415794940,804,4949,78119,False,#SaudiArabia’s Ministry of Tourism announces that it has temporarily stopped issuing tourist visas to people in certain countries particularly badly hit by the #coronavirus outbreak.
2020-03-01 00:43:27+00:00,"RT @ANI: China reports 35 more #Coronavirus deaths, 573 new cases: AFP news agency",satyamtiwari777,lucknow india,#IMSatyam9415794940,804,4949,78119,False,"China reports 35 more #Coronavirus deaths, 573 new cases: AFP news agency"
2020-03-01 00:43:24+00:00,"First #coronavirus death on US soil confirmed, @realDonaldTrump calls for calm

https://t.co/itFUPowIjh https://t.co/g4B82EZliC",htTweets,india,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,7575472,126,739725,True,
2020-03-01 00:43:20+00:00,"RT @airnewsalerts: Indian envoy to #Iran Gaddam Dharmendra says, authorities are working to facilitate the return of #Indians who wish to g…",satyamtiwari777,lucknow india,#IMSatyam9415794940,804,4949,78119,False,"Indian envoy to #Iran Gaddam Dharmendra says, authorities are working to facilitate the return of #Indians who wish to go back home in the wake of the #coronavirus outbreak. https://t.co/6IQbPDNeRP"
2020-03-01 00:43:09+00:00,"RT @FrRonconi: This #FacialRecognition #AI by @faceplusplus can identify you even if you're wearing a mask!😷
@DigitalTrends

#ArtificialInt…",akashgolechha,pune india,Technology & Business Evangelist #5G #AI #ML #AR #VR #Robotics #Drone #DataPrivacy #Cloud #Security #IOT #IIOT #BlockChain #Digital #Fintech #innovate #Telecom,490,2063,822,False,"This #FacialRecognition #AI by @faceplusplus can identify you even if you're wearing a mask!😷
@DigitalTrends

#ArtificialIntelligence #MachineLearning #Coronavirus
@alvinfoo @chboursin @mvollmer1 @NevilleGaunt @DrJDrooghaag @DigitalColmer @JoannMoretti @kalydeoo @sarbjeetjohal https://t.co/YLO22fVBf6"
2020-03-01 00:42:58+00:00,"RT @WHO: On 28 February, WHO raised the risk assessment for the #COVID19 outbreak internationally from “high” to “very high.”

#coronavirus…",iGauravMishraa,india,Left- and right-wing are pretty meaningless labels. It's better to just take an issue-by-issue approach.,257,1039,13941,False,"On 28 February, WHO raised the risk assessment for the #COVID19 outbreak internationally from “high” to “very high.”

#coronavirus 

https://t.co/Opqi73eCdv"
2020-03-01 00:41:51+00:00,"RT @slickenteur: America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diploma…",SaffronWarrior_,india,"Be real, be yourself, be unique, be true, be honest, be humble, be happy.",534,1157,8506,False,"America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diplomats — open the floodgates of lateral entries @narendramodi"
2020-03-01 00:41:32+00:00,"RT @Brooklynmonk: @usctroj836 Again, that makes very little sense. #China seeks to dominate the #SouthChinaSea, annex #Taiwan, repress #Hum…",sectest9,hyderabad india,News Hub! Get the latest Security News & Updates!,31817,1,1870540,False,"@usctroj836 Again, that makes very little sense. #China seeks to dominate the #SouthChinaSea, annex #Taiwan, repress #Humanrights in #Xinjiang and deny #democracy to #HongKong ongkong while stealing US #technology and benefiting from US #capitalmarkets. This cannot be allowed to continue."
2020-03-01 00:41:22+00:00,"‘All they have to do is ask’: @realDonaldTrump on helping Iran with #coronavirus outbreak

https://t.co/o2Gb8XCBKl https://t.co/Z63RWJOE8z",htTweets,india,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,7575473,126,739725,True,
2020-03-01 00:41:22+00:00,@sumatweet All Virusus of China must make arrangements to shift these secular Muslims to Uighur!,Ranga93678717,coimbatore india,,15,226,15365,False,
2020-03-01 00:41:00+00:00,"RT @airnewsalerts: WHO says that over 6,000 #coronavirus cases have been registered outside China; More than 1,300 new cases have been conf…",satyamtiwari777,lucknow india,#IMSatyam9415794940,804,4949,78119,False,"WHO says that over 6,000 #coronavirus cases have been registered outside China; More than 1,300 new cases have been confirmed outside #China during the past 24 hours. https://t.co/PUg7rGr1Kj"
2020-03-01 00:40:55+00:00,RT @Chopsyturvey: A Silent Epidemic? Experts Fear the Coronavirus Is Spreading Undetected in Southeast Asia https://t.co/90G1BugLsE,SethiVed,india,"🍀ओउम्🍀
The TRUTH always triumphs in the end. ONE GOD, ONE MANKIND. Let saner elements always prevail.
Let Knowledge come from all sides. PEACE BE TO US ALL !",1296,248,84810,False,A Silent Epidemic? Experts Fear the Coronavirus Is Spreading Undetected in Southeast Asia https://t.co/90G1BugLsE
2020-03-01 00:40:49+00:00,"France bans gatherings, frowns on kissing, to fight coronavirus https://t.co/OZdCbIy8AV https://t.co/EdwwJUbJKN",NewsExpress_,india,"Latest News English and Hindi, Today's History , Current Gov. Jobs and Requirements",62,27,18175,False,
2020-03-01 00:40:44+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,Likaswa,bangalore india,,243,903,14134,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 00:40:41+00:00,"RT @tanja819: We estimated 4000-19000 #COVID19 cases in Wuhan prior to quarantine, based on only sequence data. Our R0 estimate is in agree…",SaubashyaSur,india,PhD; Assistant Professor@Ramananda College Bankura University; Interests & Expertise in Bioinformatics # Formerly @liu_universitet @FU_Berlin @UmeaUniversity,357,675,16429,False,"We estimated 4000-19000 #COVID19 cases in Wuhan prior to quarantine, based on only sequence data. Our R0 estimate is in agreement with case count estimates. @ETH_en @ETH_BSSE
https://t.co/SNzkDuIGLG"
2020-03-01 00:40:39+00:00,"RT @Reuters: France bans gatherings of more than 5,000 due to coronavirus https://t.co/NddwwhnSVt https://t.co/4ukjjJs8ul",Harjeet_Insan_,haryana india,"I love you (Satnam,Mastan,Meet).",7487,8184,42796,False,"France bans gatherings of more than 5,000 due to coronavirus https://t.co/NddwwhnSVt https://t.co/4ukjjJs8ul"
